modelo,parametro,estimativa,erro_padrao,estatistica_t,p_valor
"ARIMA(1,1,1)",ar1,0.2498963481024938,0.08739909515723679,2.8592555523934617,0.004246365487399695
"ARIMA(1,1,1)",ma1,-0.8214316616202505,0.04232152860012137,-19.40930984278991,6.438607174565e-84
"ARIMA(2,1,1)",ar1,0.24421518913755583,0.08899462665284322,2.744156566780244,0.00606665959262568
"ARIMA(2,1,1)",ar2,-0.08752378631064331,0.08145972656600958,-1.0744424269546229,0.2826244356032704
"ARIMA(2,1,1)",ma1,-0.798259998872032,0.05254174170789856,-15.192872807869445,3.942553516803881e-52
"ARIMA(1,1,2)",ar1,0.055169008257647756,0.24371520716137768,0.22636670440149112,0.8209162218745807
"ARIMA(1,1,2)",ma1,-0.6125197683149594,0.23427809368389496,-2.614498686938334,0.008935850399005721
"ARIMA(1,1,2)",ma2,-0.1623101990742045,0.17532562328217086,-0.9257642781225468,0.3545684951190194
